Area,Region,Product_Category,Avg_Price,Min_Price,Max_Price,Volatility,Trend_2010_2023,Data_Points,Year_Min,Year_Max
Seychelles,Africa,Oilseeds,76.74,32.18,117.87,24.98,205.68,34.0,2008.0,2024.0
Seychelles,Africa,Pulses,100.01,74.84,117.17,7.72,33.36,17.0,2008.0,2024.0
Seychelles,Africa,Roots & Tubers,100.19,61.06,140.44,3.73,105.43,34.0,2008.0,2024.0
Seychelles,Africa,Spices,115.99,58.54,221.66,26.24,91.75,28.0,2008.0,2024.0
Seychelles,Africa,Vegetables,109.55,49.41,176.08,31.66,31.46,148.0,2008.0,2024.0
Sierra Leone,Africa,Aggregates,96.4,56.26,117.53,28.22,,28.0,2011.0,2024.0
Sierra Leone,Africa,Cereals,80.16,0.49,159.35,914.34,,62.0,1993.0,2024.0
Sierra Leone,Africa,Dairy & Eggs,94.76,75.87,117.42,6.86,,28.0,2011.0,2024.0
Sierra Leone,Africa,Fruits,100.99,79.24,119.07,7.99,,84.0,2011.0,2024.0
Sierra Leone,Africa,Meat,92.95,72.93,109.22,8.26,,14.0,2011.0,2024.0
Sierra Leone,Africa,Nuts,96.48,62.09,118.72,12.4,,14.0,2011.0,2024.0
Sierra Leone,Africa,Oilseeds,91.19,62.7,121.79,23.39,,28.0,2011.0,2024.0
Sierra Leone,Africa,Other Industrial,100.23,61.35,132.15,24.93,,28.0,2011.0,2024.0
Sierra Leone,Africa,Pulses,94.58,24.28,129.79,19.99,,28.0,2011.0,2024.0
Sierra Leone,Africa,Roots & Tubers,81.01,18.5,161.7,84.74,,42.0,2011.0,2024.0
Sierra Leone,Africa,Vegetables,88.0,27.27,214.69,77.6,,56.0,2011.0,2024.0
Singapore,Asia,Aggregates,93.84,69.7,182.7,7.84,92.41,68.0,1991.0,2024.0
Singapore,Asia,Dairy & Eggs,85.27,21.5,190.44,81.22,90.29,165.0,1991.0,2024.0
Singapore,Asia,Fruits,96.47,75.57,107.1,7.99,4.02,136.0,1991.0,2024.0
Singapore,Asia,Meat,93.48,48.55,151.16,18.37,2.41,442.0,1991.0,2024.0
Singapore,Asia,Oilseeds,96.93,69.9,149.9,5.83,46.31,68.0,1991.0,2024.0
Singapore,Asia,Other Industrial,102.87,96.61,107.1,2.74,5.18,34.0,1991.0,2024.0
Singapore,Asia,Roots & Tubers,100.04,69.9,152.62,16.14,4.02,136.0,1991.0,2024.0
Singapore,Asia,Vegetables,92.39,21.22,197.89,36.7,36.68,286.0,1991.0,2024.0
Slovakia,Europe,Aggregates,102.56,71.44,172.09,9.52,43.22,64.0,1993.0,2024.0
Slovakia,Europe,Beverages,100.21,75.54,128.17,10.78,10.2,32.0,1993.0,2024.0
Slovakia,Europe,Cereals,103.88,52.61,213.27,19.2,59.52,384.0,1993.0,2024.0
Slovakia,Europe,Dairy & Eggs,91.33,34.97,175.6,35.59,6.71,224.0,1993.0,2024.0
Slovakia,Europe,Fibers,97.48,39.97,139.0,22.41,12.26,62.0,1993.0,2024.0
Slovakia,Europe,Fruits,94.72,10.1,437.24,68.14,75.46,544.0,1993.0,2024.0
Slovakia,Europe,Meat,99.36,36.89,174.93,17.59,13.85,672.0,1993.0,2024.0
Slovakia,Europe,Nuts,94.79,68.55,128.49,7.34,10.14,96.0,1993.0,2024.0
Slovakia,Europe,Oilseeds,95.65,33.03,202.59,23.5,69.58,256.0,1993.0,2024.0
Slovakia,Europe,Other Industrial,115.05,32.65,246.38,84.01,-3.04,96.0,1993.0,2024.0
Slovakia,Europe,Pulses,93.39,56.94,152.88,18.69,9.28,278.0,1993.0,2024.0
Slovakia,Europe,Roots & Tubers,100.59,45.54,252.76,27.27,87.07,32.0,1993.0,2024.0
Slovakia,Europe,Spices,117.97,27.18,166.69,16.86,-66.53,32.0,1993.0,2024.0
Slovakia,Europe,Sugar Crops,103.77,72.09,178.45,15.74,-21.67,32.0,1993.0,2024.0
Slovakia,Europe,Vegetables,95.38,27.94,306.57,31.08,25.51,704.0,1993.0,2024.0
Slovenia,Europe,Aggregates,90.93,28.8,167.78,10.62,67.98,66.0,1992.0,2024.0
Slovenia,Europe,Beverages,82.24,24.96,235.67,29.17,131.71,33.0,1992.0,2024.0
Slovenia,Europe,Cereals,93.58,6.83,269.43,47.17,39.21,385.0,1992.0,2024.0
Slovenia,Europe,Dairy & Eggs,86.98,29.06,159.2,18.15,48.02,132.0,1992.0,2024.0
Slovenia,Europe,Fruits,87.15,6.88,335.4,59.87,78.48,539.0,1992.0,2024.0
Slovenia,Europe,Meat,85.69,28.47,158.17,13.56,-1.56,636.0,1992.0,2024.0
Slovenia,Europe,Nuts,86.63,14.03,174.16,27.14,53.1,99.0,1992.0,2024.0
Slovenia,Europe,Oilseeds,91.09,22.58,192.19,29.78,36.32,165.0,1992.0,2024.0
Slovenia,Europe,Other Industrial,68.76,14.0,165.24,40.68,105.15,66.0,1992.0,2024.0
Slovenia,Europe,Pulses,67.58,10.86,120.76,13.97,16.29,165.0,1992.0,2024.0
Slovenia,Europe,Roots & Tubers,102.1,28.69,280.11,39.91,208.88,33.0,1992.0,2024.0
Slovenia,Europe,Spices,92.45,62.53,140.65,10.89,50.38,33.0,1992.0,2024.0
Slovenia,Europe,Sugar Crops,92.89,32.56,262.16,30.98,68.32,33.0,1992.0,2024.0
Slovenia,Europe,Vegetables,84.36,6.93,280.11,64.18,49.79,571.0,1992.0,2024.0
South Africa,Africa,Aggregates,68.59,13.88,189.4,11.09,165.54,68.0,1991.0,2024.0
South Africa,Africa,Beverages,79.9,21.93,170.79,58.11,106.8,68.0,1991.0,2024.0
South Africa,Africa,Cereals,64.67,6.83,201.3,32.41,120.35,408.0,1991.0,2024.0
South Africa,Africa,Dairy & Eggs,68.16,14.2,197.26,23.69,37.03,136.0,1991.0,2024.0
South Africa,Africa,Fibers,62.67,15.45,156.05,18.25,39.46,238.0,1991.0,2024.0
South Africa,Africa,Fruits,68.53,0.6,407.27,122.02,151.05,947.0,1991.0,2024.0
South Africa,Africa,Meat,71.64,8.81,189.04,27.28,111.62,680.0,1991.0,2024.0
South Africa,Africa,Nuts,52.22,5.74,117.2,10.16,118.41,68.0,1991.0,2024.0
South Africa,Africa,Oilseeds,75.53,12.76,557.04,58.29,79.94,238.0,1991.0,2024.0
South Africa,Africa,Other Industrial,68.12,1.99,255.27,157.81,106.86,102.0,1991.0,2024.0
South Africa,Africa,Pulses,63.13,8.72,173.22,30.28,206.15,170.0,1991.0,2024.0
South Africa,Africa,Roots & Tubers,65.68,10.01,236.89,57.34,219.39,68.0,1991.0,2024.0
South Africa,Africa,Spices,67.71,21.94,135.07,8.8,106.77,34.0,1991.0,2024.0
South Africa,Africa,Sugar Crops,66.33,11.75,196.81,14.56,172.02,34.0,1991.0,2024.0
South Africa,Africa,Vegetables,69.26,2.56,391.01,85.04,410.03,748.0,1991.0,2024.0
Spain,Europe,Aggregates,97.38,60.59,208.01,8.17,49.76,68.0,1991.0,2024.0
Spain,Europe,Beverages,123.06,39.51,640.97,65.94,216.23,68.0,1991.0,2024.0
Spain,Europe,Cereals,98.66,45.61,205.04,23.42,63.28,442.0,1991.0,2024.0
Spain,Europe,Dairy & Eggs,100.53,45.9,273.05,31.64,130.38,238.0,1991.0,2024.0
Spain,Europe,Fibers,109.9,12.57,262.83,54.66,45.95,134.0,1991.0,2024.0
Spain,Europe,Fruits,93.79,20.98,264.37,48.22,92.01,1155.0,1991.0,2024.0
Spain,Europe,Meat,106.54,32.06,305.78,71.83,7.68,782.0,1991.0,2024.0
Spain,Europe,Nuts,65.97,23.7,124.08,36.03,32.77,204.0,1991.0,2024.0
Spain,Europe,Oilseeds,99.97,16.5,274.54,72.84,-4.86,340.0,1991.0,2024.0
Spain,Europe,Other Industrial,79.33,18.42,215.08,80.78,77.67,170.0,1991.0,2024.0
Spain,Europe,Pulses,96.05,50.79,253.64,34.64,15.25,306.0,1991.0,2024.0
Spain,Europe,Roots & Tubers,89.27,28.45,206.84,43.99,36.25,102.0,1991.0,2024.0
Spain,Europe,Spices,86.63,38.93,154.91,48.47,19.25,136.0,1991.0,2024.0
Spain,Europe,Sugar Crops,117.27,81.55,192.46,12.99,60.9,34.0,1991.0,2024.0
Spain,Europe,Vegetables,94.96,13.88,326.76,74.92,23.58,850.0,1991.0,2024.0
Sri Lanka,Asia,Aggregates,81.46,14.09,376.88,25.1,224.86,68.0,1991.0,2024.0
Sri Lanka,Asia,Beverages,96.67,10.66,467.74,85.37,2.02,102.0,1991.0,2024.0
Sri Lanka,Asia,Cereals,85.5,5.11,428.9,40.37,221.49,204.0,1991.0,2024.0
Sri Lanka,Asia,Dairy & Eggs,77.56,13.82,438.82,27.44,217.54,238.0,1991.0,2024.0
Sri Lanka,Asia,Fruits,75.89,6.2,637.23,71.87,346.15,363.0,1991.0,2024.0
Sri Lanka,Asia,Meat,85.62,3.47,1053.18,110.38,517.37,510.0,1991.0,2024.0
Sri Lanka,Asia,Nuts,68.16,7.36,231.62,61.68,400.52,111.0,1991.0,2024.0
Sri Lanka,Asia,Oilseeds,75.98,9.18,460.07,43.46,196.45,204.0,1991.0,2024.0
Sri Lanka,Asia,Other Industrial,74.82,10.8,210.23,78.5,99.11,68.0,1991.0,2024.0
Sri Lanka,Asia,Pulses,75.32,8.39,506.29,53.34,70.12,102.0,1991.0,2024.0
Sri Lanka,Asia,Roots & Tubers,77.83,12.88,310.33,17.79,382.63,102.0,1991.0,2024.0
Sri Lanka,Asia,Spices,70.1,3.68,315.45,106.42,350.11,204.0,1991.0,2024.0
Sri Lanka,Asia,Sugar Crops,71.12,15.77,283.07,14.85,231.74,34.0,1991.0,2024.0
Sri Lanka,Asia,Vegetables,80.19,10.59,410.57,39.28,224.46,476.0,1991.0,2024.0
Suriname,Americas,Aggregates,149.49,0.03,1569.12,141.36,1574.23,68.0,1991.0,2024.0
Suriname,Americas,Beverages,60.91,0.17,155.08,94.63,-4.82,68.0,1991.0,2024.0
Suriname,Americas,Cereals,180.29,0.04,2300.6,448.44,1806.35,136.0,1991.0,2024.0
Suriname,Americas,Dairy & Eggs,104.17,0.02,1007.42,84.34,1144.77,136.0,1991.0,2024.0
Suriname,Americas,Fruits,178.81,0.0,3853.12,223.34,1146.89,510.0,1991.0,2024.0
Suriname,Americas,Meat,113.86,0.03,1227.28,98.17,670.71,442.0,1991.0,2024.0
Suriname,Americas,Oilseeds,122.86,0.03,1296.75,66.65,1911.99,204.0,1991.0,2024.0
Suriname,Americas,Other Industrial,69.35,0.03,238.23,124.46,33.31,68.0,1991.0,2024.0
Suriname,Americas,Pulses,191.01,0.07,1803.91,67.44,1974.11,68.0,1991.0,2024.0
Suriname,Americas,Roots & Tubers,250.52,0.06,3833.72,156.97,720.92,136.0,1991.0,2024.0
Suriname,Americas,Sugar Crops,72.41,0.14,158.08,137.59,32.08,34.0,1991.0,2024.0
Suriname,Americas,Vegetables,105.35,0.04,1552.5,147.18,1263.66,408.0,1991.0,2024.0
Sweden,Europe,Aggregates,102.0,76.41,184.09,7.75,60.79,68.0,1991.0,2024.0
Sweden,Europe,Cereals,107.41,65.64,250.14,15.5,81.25,270.0,1991.0,2024.0
Sweden,Europe,Dairy & Eggs,96.18,56.46,172.65,21.53,54.09,136.0,1991.0,2024.0
Sweden,Europe,Fruits,91.21,29.14,225.51,46.4,16.52,374.0,1991.0,2024.0
Sweden,Europe,Meat,86.74,58.16,126.35,15.35,24.05,476.0,1991.0,2024.0
Sweden,Europe,Oilseeds,94.27,42.78,219.21,19.37,-13.49,98.0,1991.0,2024.0
Sweden,Europe,Other Industrial,81.7,15.63,163.07,32.55,7.92,68.0,1991.0,2024.0
Sweden,Europe,Pulses,104.15,38.3,234.66,42.3,4.87,136.0,1991.0,2024.0
Sweden,Europe,Roots & Tubers,91.16,26.92,164.59,35.7,48.73,34.0,1991.0,2024.0
Sweden,Europe,Sugar Crops,130.87,90.2,205.37,13.87,66.94,34.0,1991.0,2024.0
Sweden,Europe,Vegetables,96.47,24.84,254.38,37.32,87.15,435.0,1991.0,2024.0
Switzerland,Europe,Aggregates,112.13,89.93,162.62,7.08,12.11,68.0,1991.0,2024.0
Switzerland,Europe,Beverages,104.43,71.0,159.71,15.05,-0.1,34.0,1991.0,2024.0
Switzerland,Europe,Cereals,133.62,93.78,281.69,13.67,-2.18,340.0,1991.0,2024.0
Switzerland,Europe,Dairy & Eggs,111.3,79.4,172.3,18.0,5.45,204.0,1991.0,2024.0
Switzerland,Europe,Fruits,89.95,31.97,215.41,32.29,23.8,599.0,1991.0,2024.0
Switzerland,Europe,Meat,109.0,68.09,222.41,27.33,7.58,612.0,1991.0,2024.0
Switzerland,Europe,Nuts,97.87,72.79,115.41,6.66,1.78,102.0,1991.0,2024.0
Switzerland,Europe,Oilseeds,127.63,77.24,272.49,13.06,10.52,133.0,1991.0,2024.0
Switzerland,Europe,Other Industrial,126.21,49.52,428.57,103.06,10.11,102.0,1991.0,2024.0
Switzerland,Europe,Pulses,111.82,56.47,175.83,34.96,22.15,128.0,1991.0,2024.0
Switzerland,Europe,Roots & Tubers,102.18,80.77,139.7,7.59,26.09,34.0,1991.0,2024.0
Switzerland,Europe,Sugar Crops,155.18,81.08,252.97,8.74,-15.28,34.0,1991.0,2024.0
Switzerland,Europe,Vegetables,97.77,16.79,208.96,55.63,79.65,650.0,1991.0,2024.0
Syrian Arab Republic,Asia,Aggregates,101.22,7.71,727.34,25.56,1380.33,68.0,1991.0,2024.0
Syrian Arab Republic,Asia,Cereals,86.08,5.26,576.72,37.52,2037.65,272.0,1991.0,2024.0
Syrian Arab Republic,Asia,Dairy & Eggs,111.22,5.55,828.91,404.27,3403.99,238.0,1991.0,2024.0
Syrian Arab Republic,Asia,Fibers,141.71,51.54,324.92,13.05,-55.58,102.0,1991.0,2024.0
Syrian Arab Republic,Asia,Fruits,80.14,3.48,750.76,349.1,1552.99,774.0,1991.0,2024.0
Syrian Arab Republic,Asia,Meat,97.02,2.38,751.0,479.03,217.77,782.0,1991.0,2024.0
Syrian Arab Republic,Asia,Nuts,87.59,9.02,181.21,265.84,-8.55,136.0,1991.0,2024.0
Syrian Arab Republic,Asia,Oilseeds,90.68,0.93,322.38,778.48,-32.33,272.0,1991.0,2024.0
Syrian Arab Republic,Asia,Other Industrial,93.58,15.24,184.16,170.47,-13.67,136.0,1991.0,2024.0
Syrian Arab Republic,Asia,Pulses,102.08,4.3,1815.35,315.24,139.31,306.0,1991.0,2024.0
Syrian Arab Republic,Asia,Roots & Tubers,58.41,4.84,220.89,44.07,1052.56,34.0,1991.0,2024.0
Syrian Arab Republic,Asia,Spices,95.59,2.32,153.84,1259.81,142.63,102.0,1991.0,2024.0
Syrian Arab Republic,Asia,Sugar Crops,85.25,45.76,147.09,11.54,-49.48,34.0,1991.0,2024.0
Syrian Arab Republic,Asia,Vegetables,65.2,0.39,248.35,749.6,7.43,714.0,1991.0,2024.0
Tajikistan,Asia,Aggregates,64.57,0.58,135.88,42.13,21.02,64.0,1993.0,2024.0
Tajikistan,Asia,Cereals,70.48,0.48,303.47,50.16,503.31,298.0,1993.0,2024.0
Tajikistan,Asia,Dairy & Eggs,64.27,0.5,145.14,65.08,-31.12,160.0,1993.0,2024.0
Tajikistan,Asia,Fibers,56.96,0.77,103.13,34.52,-4.5,96.0,1993.0,2024.0
Tajikistan,Asia,Fruits,65.69,0.18,248.92,104.76,-14.93,533.0,1993.0,2024.0
Tajikistan,Asia,Meat,76.67,0.6,297.77,54.42,46.88,483.0,1993.0,2024.0
Tajikistan,Asia,Nuts,65.41,0.49,245.38,101.65,-25.96,96.0,1993.0,2024.0
Tajikistan,Asia,Oilseeds,73.95,0.39,238.49,52.36,-19.68,244.0,1993.0,2024.0
Tajikistan,Asia,Other Industrial,64.47,0.25,199.71,157.74,98.03,119.0,1993.0,2024.0
Tajikistan,Asia,Pulses,65.76,0.3,176.33,53.48,6.1,128.0,1993.0,2024.0
Tajikistan,Asia,Roots & Tubers,63.4,0.51,170.79,54.89,-18.44,32.0,1993.0,2024.0
Tajikistan,Asia,Spices,83.89,38.28,144.74,17.05,61.35,26.0,1999.0,2024.0
Tajikistan,Asia,Vegetables,66.83,0.24,170.79,89.21,65.82,452.0,1993.0,2024.0
Thailand,Asia,Aggregates,82.45,39.69,135.88,13.48,-2.75,68.0,1991.0,2024.0
Thailand,Asia,Beverages,85.18,28.97,150.46,34.4,10.69,102.0,1991.0,2024.0
Thailand,Asia,Cereals,83.86,30.1,152.08,19.59,30.53,306.0,1991.0,2024.0
Thailand,Asia,Dairy & Eggs,79.94,34.28,110.18,14.04,12.19,170.0,1991.0,2024.0
Thailand,Asia,Fibers,86.8,42.12,133.67,25.62,13.74,238.0,1991.0,2024.0
Thailand,Asia,Fruits,72.5,8.2,247.77,100.64,83.03,578.0,1991.0,2024.0
Thailand,Asia,Meat,75.71,12.27,161.18,62.37,107.13,578.0,1991.0,2024.0
Thailand,Asia,Nuts,80.41,33.39,138.63,18.03,35.06,136.0,1991.0,2024.0
Thailand,Asia,Oilseeds,74.37,16.63,174.4,55.21,-10.92,340.0,1991.0,2024.0
Thailand,Asia,Other Industrial,84.55,6.48,369.93,132.8,-4.64,204.0,1991.0,2024.0
Thailand,Asia,Pulses,80.18,33.37,138.48,22.5,-8.97,102.0,1991.0,2024.0
Thailand,Asia,Roots & Tubers,76.62,29.08,161.97,35.7,53.58,136.0,1991.0,2024.0
Thailand,Asia,Spices,77.64,13.33,151.27,109.3,23.08,136.0,1991.0,2024.0
Thailand,Asia,Sugar Crops,81.21,41.28,150.81,17.15,29.48,34.0,1991.0,2024.0
Thailand,Asia,Vegetables,75.23,11.61,171.08,47.41,101.09,747.0,1991.0,2024.0
Timor-Leste,Asia,Aggregates,108.68,44.23,179.17,5.76,190.87,17.0,2008.0,2024.0
Timor-Leste,Asia,Beverages,89.57,50.62,144.31,25.25,67.7,17.0,2008.0,2024.0
Timor-Leste,Asia,Cereals,112.31,20.56,251.24,52.28,227.33,68.0,2008.0,2024.0
Timor-Leste,Asia,Fruits,98.59,13.84,158.37,83.0,270.81,136.0,2008.0,2024.0
Timor-Leste,Asia,Meat,96.08,31.12,138.54,11.95,93.61,187.0,2008.0,2024.0
Timor-Leste,Asia,Oilseeds,96.93,32.7,127.34,15.93,63.47,34.0,2008.0,2024.0
Timor-Leste,Asia,Pulses,97.14,62.64,117.92,5.34,19.05,34.0,2008.0,2024.0
Timor-Leste,Asia,Roots & Tubers,101.83,18.03,177.26,27.1,428.01,51.0,2008.0,2024.0
Timor-Leste,Asia,Vegetables,98.66,63.43,125.75,14.45,3.51,136.0,2008.0,2024.0
Togo,Africa,Aggregates,78.61,26.29,128.01,16.61,52.71,68.0,1991.0,2024.0
Togo,Africa,Beverages,77.84,19.56,150.37,68.86,-27.05,68.0,1991.0,2024.0
Togo,Africa,Cereals,79.38,19.84,260.86,44.86,245.54,263.0,1991.0,2024.0
Togo,Africa,Dairy & Eggs,79.99,26.24,133.28,8.62,41.28,136.0,1991.0,2024.0
Togo,Africa,Fibers,120.85,51.6,220.08,30.79,0.12,102.0,1991.0,2024.0
Togo,Africa,Fruits,65.41,11.46,217.3,39.13,49.81,248.0,1991.0,2024.0
Togo,Africa,Meat,80.01,14.34,137.29,35.42,23.43,408.0,1991.0,2024.0
Togo,Africa,Nuts,83.25,51.48,113.19,6.98,87.84,68.0,1991.0,2024.0
Togo,Africa,Oilseeds,77.95,10.25,201.37,104.0,39.66,349.0,1991.0,2024.0
Togo,Africa,Other Industrial,72.71,25.35,130.69,32.49,48.7,68.0,1991.0,2024.0
Togo,Africa,Pulses,79.07,30.68,146.32,20.9,92.49,152.0,1991.0,2024.0
Togo,Africa,Roots & Tubers,70.65,21.09,144.63,18.38,68.25,204.0,1991.0,2024.0
Togo,Africa,Spices,82.82,13.58,154.44,97.18,28.6,102.0,1991.0,2024.0
Togo,Africa,Vegetables,83.44,16.1,135.48,40.09,66.74,195.0,1991.0,2024.0
Trinidad and Tobago,Americas,Aggregates,76.87,32.8,122.94,27.32,28.39,68.0,1991.0,2024.0
Trinidad and Tobago,Americas,Beverages,82.2,28.29,123.62,48.22,12.6,68.0,1991.0,2024.0
Trinidad and Tobago,Americas,Cereals,87.25,50.8,194.24,26.84,1.7,136.0,1991.0,2024.0
Trinidad and Tobago,Americas,Dairy & Eggs,82.28,23.03,123.44,19.45,20.91,136.0,1991.0,2024.0
Trinidad and Tobago,Americas,Fruits,82.13,21.82,262.55,61.3,24.13,510.0,1991.0,2024.0
Trinidad and Tobago,Americas,Meat,66.61,13.83,158.5,35.78,1.6,387.0,1991.0,2024.0
Trinidad and Tobago,Americas,Oilseeds,78.05,26.73,122.02,12.76,14.08,68.0,1991.0,2024.0
Trinidad and Tobago,Americas,Other Industrial,83.82,24.92,122.82,29.58,21.73,68.0,1991.0,2024.0
Trinidad and Tobago,Americas,Pulses,70.34,16.96,170.28,41.33,-2.78,136.0,1991.0,2024.0
Trinidad and Tobago,Americas,Roots & Tubers,65.95,13.98,179.73,52.37,140.32,238.0,1991.0,2024.0
Trinidad and Tobago,Americas,Spices,85.0,24.92,111.84,29.94,1.21,34.0,1991.0,2024.0
Trinidad and Tobago,Americas,Sugar Crops,78.03,43.01,110.64,6.94,-3.71,34.0,1991.0,2024.0
Trinidad and Tobago,Americas,Vegetables,70.87,7.96,282.91,72.0,53.98,397.0,1991.0,2024.0
Tunisia,Africa,Aggregates,80.21,41.27,169.01,5.34,116.28,68.0,1991.0,2024.0
Tunisia,Africa,Cereals,80.14,39.44,215.21,24.73,94.69,272.0,1991.0,2024.0
Tunisia,Africa,Dairy & Eggs,78.03,39.9,182.99,11.19,109.14,238.0,1991.0,2024.0
Tunisia,Africa,Fibers,94.21,71.14,119.05,4.45,18.71,102.0,1991.0,2024.0
Tunisia,Africa,Fruits,93.05,28.02,367.97,49.31,13.87,1020.0,1991.0,2024.0
Tunisia,Africa,Meat,75.4,26.26,184.95,33.55,91.15,646.0,1991.0,2024.0
Tunisia,Africa,Nuts,77.69,32.12,134.56,5.15,59.43,170.0,1991.0,2024.0
Tunisia,Africa,Oilseeds,87.12,23.42,162.85,63.25,17.07,204.0,1991.0,2024.0
Tunisia,Africa,Other Industrial,85.08,44.45,108.07,23.93,-0.54,102.0,1991.0,2024.0
Tunisia,Africa,Pulses,83.41,36.58,148.71,26.67,17.91,272.0,1991.0,2024.0
Tunisia,Africa,Roots & Tubers,83.23,41.55,152.56,12.89,115.85,34.0,1991.0,2024.0
Tunisia,Africa,Spices,89.87,48.67,137.99,27.87,19.38,102.0,1991.0,2024.0
Tunisia,Africa,Sugar Crops,87.74,60.32,106.06,4.32,6.96,34.0,1991.0,2024.0
Tunisia,Africa,Vegetables,94.65,22.08,649.38,54.3,133.1,782.0,1991.0,2024.0
Turkmenistan,Asia,Aggregates,90.7,21.73,190.67,20.26,61.39,56.0,1997.0,2024.0
Turkmenistan,Asia,Cereals,90.64,20.98,179.91,10.08,57.44,168.0,1997.0,2024.0
Turkmenistan,Asia,Dairy & Eggs,89.12,22.08,188.67,8.6,75.22,140.0,1997.0,2024.0
Turkmenistan,Asia,Fibers,89.45,52.49,116.33,7.21,-9.99,84.0,1997.0,2024.0
Turkmenistan,Asia,Fruits,91.88,32.75,174.9,17.61,49.71,224.0,1997.0,2024.0
Turkmenistan,Asia,Meat,93.24,11.25,312.35,16.57,165.07,336.0,1997.0,2024.0
Turkmenistan,Asia,Nuts,91.96,20.98,178.26,13.22,73.72,84.0,1997.0,2024.0
Turkmenistan,Asia,Oilseeds,89.5,52.49,116.33,8.81,-9.99,56.0,1997.0,2024.0
Turkmenistan,Asia,Other Industrial,92.55,11.27,308.2,30.17,69.31,84.0,1997.0,2024.0
Turkmenistan,Asia,Pulses,89.94,21.26,192.78,10.25,79.94,56.0,1997.0,2024.0
Turkmenistan,Asia,Roots & Tubers,87.35,22.49,151.12,14.05,51.37,28.0,1997.0,2024.0
Turkmenistan,Asia,Sugar Crops,90.03,20.98,155.78,22.37,45.47,28.0,1997.0,2024.0
Turkmenistan,Asia,Vegetables,94.99,14.73,218.31,65.73,26.04,280.0,1997.0,2024.0
TÃ¼rkiye,Other,Aggregates,146.12,0.11,1619.51,33.71,1157.06,68.0,1991.0,2024.0
TÃ¼rkiye,Other,Beverages,116.15,0.07,960.53,32.57,1143.0,34.0,1991.0,2024.0
TÃ¼rkiye,Other,Cereals,127.97,0.05,1501.29,43.57,1470.85,408.0,1991.0,2024.0
TÃ¼rkiye,Other,Dairy & Eggs,134.02,0.05,1925.4,71.82,970.58,238.0,1991.0,2024.0
TÃ¼rkiye,Other,Fibers,74.74,0.09,295.46,32.17,191.38,136.0,1991.0,2024.0
TÃ¼rkiye,Other,Fruits,148.16,0.08,2325.01,95.11,952.28,986.0,1991.0,2024.0
TÃ¼rkiye,Other,Meat,113.32,0.02,1744.66,111.18,402.43,884.0,1991.0,2024.0
TÃ¼rkiye,Other,Nuts,113.32,0.04,1859.29,81.69,1156.99,238.0,1991.0,2024.0
TÃ¼rkiye,Other,Oilseeds,139.72,0.06,1785.81,53.09,1895.43,374.0,1991.0,2024.0
TÃ¼rkiye,Other,Other Industrial,114.04,0.06,1148.63,231.53,815.34,170.0,1991.0,2024.0
TÃ¼rkiye,Other,Pulses,124.62,0.04,1331.68,51.38,1251.29,272.0,1991.0,2024.0
TÃ¼rkiye,Other,Roots & Tubers,97.88,0.08,1123.32,45.23,1166.94,68.0,1991.0,2024.0
TÃ¼rkiye,Other,Spices,152.77,0.08,2610.0,134.4,1299.41,136.0,1991.0,2024.0
TÃ¼rkiye,Other,Sugar Crops,139.84,0.09,924.48,62.94,1200.93,34.0,1991.0,2024.0
TÃ¼rkiye,Other,Vegetables,140.37,0.03,3871.58,153.46,655.81,884.0,1991.0,2024.0
Ukraine,Europe,Aggregates,78.9,1.1,309.03,47.38,337.57,62.0,1994.0,2024.0
Ukraine,Europe,Beverages,72.39,21.91,206.5,34.02,300.36,31.0,1994.0,2024.0
Ukraine,Europe,Cereals,75.07,0.53,624.1,49.06,444.57,372.0,1994.0,2024.0
Ukraine,Europe,Dairy & Eggs,80.88,0.57,347.5,106.54,544.85,248.0,1994.0,2024.0
Ukraine,Europe,Fibers,65.12,2.05,183.27,179.66,273.16,93.0,1994.0,2024.0
Ukraine,Europe,Fruits,94.93,0.25,4742.86,131.83,281.43,743.0,1994.0,2024.0
Ukraine,Europe,Meat,85.56,0.5,862.12,44.9,611.6,465.0,1994.0,2024.0
Ukraine,Europe,Nuts,76.44,0.79,258.68,34.38,387.4,182.0,1994.0,2024.0
Ukraine,Europe,Oilseeds,78.69,0.61,561.15,221.73,209.5,279.0,1994.0,2024.0
Ukraine,Europe,Other Industrial,68.81,1.51,227.8,69.34,174.22,93.0,1994.0,2024.0
Ukraine,Europe,Pulses,55.61,0.34,210.56,41.5,459.57,243.0,1994.0,2024.0
Ukraine,Europe,Roots & Tubers,82.82,1.51,232.68,99.59,163.57,31.0,1994.0,2024.0
Ukraine,Europe,Spices,58.25,0.79,191.29,79.02,67.75,31.0,1994.0,2024.0
Ukraine,Europe,Sugar Crops,70.2,1.54,252.57,50.15,241.35,31.0,1994.0,2024.0
Ukraine,Europe,Vegetables,82.06,0.79,714.63,62.75,332.38,646.0,1994.0,2024.0
United Kingdom of Great Britain and Northern Ireland,Europe,Aggregates,93.2,59.62,166.73,9.36,64.79,68.0,1991.0,2024.0
United Kingdom of Great Britain and Northern Ireland,Europe,Beverages,121.05,71.46,311.76,13.08,265.02,34.0,1991.0,2024.0
United Kingdom of Great Britain and Northern Ireland,Europe,Cereals,101.05,39.35,229.21,21.71,75.21,271.0,1991.0,2024.0
United Kingdom of Great Britain and Northern Ireland,Europe,Dairy & Eggs,88.89,60.25,168.33,21.16,0.02,170.0,1991.0,2024.0
